Code,Lat_dd,Lon_dd,Alt_m,Time_dy,D_dd,IGRF_D_dd,I_dd,IGRF_I_dd,F_nT,IGRF_F_nT,H_nT,IGRF_H_nT,X_nT,IGRF_X_nT,Calculated_X,Y_nT,IGRF_Y_nT,Calculated_Y,Z_nT,IGRF_Z_nT,Calculated_Z,N_occupations,Closest_OBS,TTB_distances_km,VSS_distances_km,State,Region,RS_name,RMSE_D_Original_values,RMSE_I_Original_values,RMSE_F_Original_values,RMSE_H_Original_values,RMSE_X_Original_values,RMSE_X_Calculated_values,RMSE_Y_Original_values,RMSE_Y_Calculated_values,RMSE_Z_Original_values,RMSE_Z_Calculated_values
PA_SAN,-2.417,-54.713,10.187,1952.166,-10.149,-10.117,19.864,20.017,30583.000,30612.500,28763.000,28762.900,28313.000,28315.800,28313.302,-5068.000,-5051.300,-5068.353,10391.000,10479.700,10391.757,16,TTB,702.107,2522.635,PA,N,SANTAREM,0.305,0.104,177.699,158.689,151.594,151.369,162.109,161.763,98.130,97.864
PA_SAN,-2.415,-54.707,6.446,1958.447,-10.982,-11.000,18.965,18.967,29957.000,30114.100,28330.000,28478.700,27812.000,27955.200,27812.032,-5397.000,-5435.200,-5397.044,9735.000,9788.800,9735.741,16,TTB,701.410,2522.526,PA,N,SANTAREM,0.305,0.104,177.699,158.689,151.594,151.369,162.109,161.763,98.130,97.864
PA_SAN,-2.417,-54.713,10.187,1965.536,-12.031,-11.950,17.516,17.633,29592.000,29615.000,28219.000,28223.500,27600.000,27612.200,27600.055,-5882.000,-5841.900,-5882.182,8906.000,8971.300,8906.367,16,TTB,702.107,2522.635,PA,N,SANTAREM,0.305,0.104,177.699,158.689,151.594,151.369,162.109,161.763,98.130,97.864
PA_SAN,-2.417,-54.713,10.187,1976.942,-13.574,-13.583,15.262,15.283,28620.000,28627.800,27610.000,27616.400,26839.000,26844.400,26839.405,-6480.000,-6483.900,-6480.245,7533.000,7542.200,7533.736,16,TTB,702.107,2522.635,PA,N,SANTAREM,0.305,0.104,177.699,158.689,151.594,151.369,162.109,161.763,98.130,97.864
PA_SAN,-2.437,-54.728,34.170,1982.708,-14.432,-14.533,14.079,13.917,28157.000,28224.100,27311.000,27395.900,26449.000,26518.600,26449.370,-6806.000,-6877.600,-6806.792,6849.000,6786.900,6849.458,16,TTB,704.168,2521.428,PA,N,SANTAREM,0.305,0.104,177.699,158.689,151.594,151.369,162.109,161.763,98.130,97.864
PA_SAN,-2.417,-54.713,10.187,1982.708,-14.475,-14.550,13.864,13.933,28250.000,28230.700,27427.000,27399.600,26556.000,26520.800,26556.378,-6855.000,-6883.700,-6855.585,6769.000,6799.500,6769.211,16,TTB,702.107,2522.635,PA,N,SANTAREM,0.305,0.104,177.699,158.689,151.594,151.369,162.109,161.763,98.130,97.864
PA_SAN,-2.437,-54.728,34.170,1988.536,-15.342,-15.317,12.399,12.333,27796.000,27822.300,27147.000,27179.700,26180.000,26213.500,26180.245,-7182.000,-7182.800,-7182.736,5968.000,5944.800,5968.309,16,TTB,704.168,2521.428,PA,N,SANTAREM,0.305,0.104,177.699,158.689,151.594,151.369,162.109,161.763,98.130,97.864
PA_SAN,-2.437,-54.728,34.170,1995.847,-16.156,-16.233,10.347,10.250,27321.000,27344.000,26876.000,26908.200,25815.000,25836.400,25815.283,-7478.000,-7518.900,-7478.540,4907.000,4862.400,4907.104,16,TTB,704.168,2521.428,PA,N,SANTAREM,0.305,0.104,177.699,158.689,151.594,151.369,162.109,161.763,98.130,97.864
PA_SAN,-2.174,-54.462,37.190,2004.457,-17.278,-17.300,7.789,7.917,26835.000,26907.000,26587.000,26650.200,25387.000,25445.500,25387.657,-7897.000,-7922.100,-7896.682,3637.000,3709.100,3636.823,16,TTB,669.925,2534.055,PA,N,SANTAREM,0.305,0.104,177.699,158.689,151.594,151.369,162.109,161.763,98.130,97.864
PA_SAN,-2.422,-54.785,28.660,2019.737,-18.640,-18.483,1.892,1.917,26150.000,26070.000,26135.000,26055.400,24765.000,24711.700,24764.807,-8354.000,-8259.400,-8353.530,863.000,873.100,863.359,16,TTB,710.066,2525.831,PA,N,SANTAREM,0.305,0.104,177.699,158.689,151.594,151.369,162.109,161.763,98.130,97.864
PA_SFX,-6.664,-51.963,201.572,2007.548,-18.874,-18.800,-3.874,-3.750,25265.000,25291.500,25209.000,25237.200,-1687.000,23891.200,23851.932,NaN,-8131.800,-8154.251,NaN,-1657.300,-1706.968,1,TTB,717.514,1963.714,PA,N,SAO FELIX DO XINGU A,0.074,0.124,26.500,28.200,25578.200,39.268,NaN,22.451,NaN,49.668
PA_VSU,-1.198,-46.199,28.512,2019.702,-20.455,-20.417,-5.831,-5.917,26446.000,26441.900,23310.000,26301.000,24651.000,24648.100,24650.292,-9194.000,-9176.700,-9194.306,-2687.000,-2726.000,-2686.770,1,TTB,257.250,2373.614,PA,N,VISEU (PA),0.038,0.086,4.100,2991.000,2.900,2.192,17.300,17.606,39.000,39.230
PE_FNH,-3.840,-32.408,15.912,1917.078,-18.333,-19.000,7.447,7.233,29249.000,28544.200,29002.000,28317.300,27530.000,26774.200,27530.263,-9122.000,-9220.100,-9122.358,3790.000,3592.100,3790.934,5,TTB,1812.725,2392.891,PE,NE,FERNANDO DE NORONHA,0.452,1.850,360.092,431.915,436.326,436.222,207.599,207.545,835.244,835.346
PE_FNH,-3.860,-32.430,31.440,1952.250,-21.541,-21.283,-0.333,-1.350,27713.000,27792.900,27712.000,27785.300,25776.000,25891.000,25776.952,-10175.000,-10083.500,-10175.125,-161.000,-651.100,-161.066,5,TTB,1810.659,2389.755,PE,NE,FERNANDO DE NORONHA,0.452,1.850,360.092,431.915,436.326,436.222,207.599,207.545,835.244,835.346
PE_FNH,-3.860,-32.430,31.440,1952.546,-21.614,-21.283,-0.199,-1.433,27430.000,27779.600,27429.000,27770.800,25501.000,25876.500,25501.147,-10103.000,-10081.000,-10103.827,-95.000,-697.400,-95.270,5,TTB,1810.659,2389.755,PE,NE,FERNANDO DE NORONHA,0.452,1.850,360.092,431.915,436.326,436.222,207.599,207.545,835.244,835.346
PE_FNH,-3.850,-32.417,56.580,1988.170,-22.062,-21.633,-13.602,-14.383,26737.000,26850.500,25987.000,26008.200,24084.000,24175.900,24084.273,-9761.000,-9589.300,-9761.007,-6287.000,-6672.700,-6287.902,5,TTB,1811.910,2391.432,PE,NE,FERNANDO DE NORONHA,0.452,1.850,360.092,431.915,436.326,436.222,207.599,207.545,835.244,835.346
PE_FNH,-3.850,-32.417,56.580,1988.170,-21.166,-21.633,-18.111,-14.383,26750.000,26850.500,25424.000,26008.200,23709.000,24175.900,23709.505,-9180.000,-9589.300,-9180.128,-8315.000,-6672.700,-8315.476,5,TTB,1811.910,2391.432,PE,NE,FERNANDO DE NORONHA,0.452,1.850,360.092,431.915,436.326,436.222,207.599,207.545,835.244,835.346
PE_PET,-9.412,-40.507,367.812,1911.604,-12.732,-13.367,5.683,5.383,27317.000,27445.200,27182.000,27324.100,26514.000,26584.600,26514.357,-5990.000,-6314.000,-5990.831,2705.000,2575.200,2705.052,17,TTB,1271.663,1482.590,PE,NE,PETROLINA,0.216,0.346,118.414,124.165,7446.796,111.813,115.292,113.094,157.034,152.981
PE_PET,-9.402,-40.517,367.094,1923.389,-14.965,-15.400,3.233,3.517,26948.000,27310.100,26905.000,27258.700,25992.000,26280.100,25992.590,-6947.000,-7238.100,-6947.678,1519.000,1675.900,1519.774,17,TTB,1270.101,1483.435,PE,NE,PETROLINA,0.216,0.346,118.414,124.165,7446.796,111.813,115.292,113.094,157.034,152.981
PE_PET,-9.430,-40.523,368.220,1952.000,-18.232,-18.300,-2.664,-2.433,26757.000,26629.700,26728.000,26605.800,25386.000,25259.500,25386.265,-8362.000,-8356.200,-8362.293,-1243.000,-1129.300,-1243.634,17,TTB,1271.858,1480.253,PE,NE,PETROLINA,0.216,0.346,118.414,124.165,7446.796,111.813,115.292,113.094,157.034,152.981
PE_PET,-9.392,-40.498,377.098,1952.000,-18.283,-18.317,-2.815,-2.383,26699.000,26638.400,26666.000,26615.300,25320.000,25266.400,25320.606,-8365.000,-8365.700,-8365.656,-1311.000,-1109.800,-1311.221,17,TTB,1270.775,1484.977,PE,NE,PETROLINA,0.216,0.346,118.414,124.165,7446.796,111.813,115.292,113.094,157.034,152.981
PE_PET,-9.430,-40.523,368.220,1954.447,-18.482,-18.567,-3.315,-3.117,26614.000,26524.200,26569.000,26484.800,25199.000,25105.400,25199.101,-8422.000,-8435.700,-8422.700,-1538.000,-1444.900,-1538.965,17,TTB,1271.858,1480.253,PE,NE,PETROLINA,0.216,0.346,118.414,124.165,7446.796,111.813,115.292,113.094,157.034,152.981
PE_PET,-9.392,-40.498,377.098,1954.447,-18.516,-18.583,-3.516,-3.083,26584.000,26532.700,26533.000,26494.300,25160.000,25112.400,25160.431,-8426.000,-8444.900,-8426.376,-1630.000,-1426.000,-1630.324,17,TTB,1270.775,1484.977,PE,NE,PETROLINA,0.216,0.346,118.414,124.165,7446.796,111.813,115.292,113.094,157.034,152.981
PE_PET,-9.392,-40.498,377.098,1960.416,-19.197,-19.133,-5.263,-4.767,26240.000,26226.900,26129.000,26136.100,24676.000,24692.600,24676.415,-8591.000,-8565.600,-8591.788,-2406.000,-2180.600,-2406.931,17,TTB,1270.775,1484.977,PE,NE,PETROLINA,0.216,0.346,118.414,124.165,7446.796,111.813,115.292,113.094,157.034,152.981
PE_PET,-9.430,-40.523,368.220,1960.427,-19.065,-19.117,-5.013,-4.817,26358.000,26218.200,26257.000,26125.700,24816.000,24684.500,24816.936,-8576.000,-8557.400,-8576.660,-2303.000,-2200.100,-2303.209,17,TTB,1271.858,1480.253,PE,NE,PETROLINA,0.216,0.346,118.414,124.165,7446.796,111.813,115.292,113.094,157.034,152.981
PE_PET,-9.392,-40.498,377.098,1963.879,-19.548,-19.467,-6.366,-5.967,26201.000,26131.200,26039.000,25990.000,24538.000,24504.300,24538.568,-8712.000,-8661.200,-8712.705,-2905.000,-2713.300,-2905.146,17,TTB,1270.775,1484.977,PE,NE,PETROLINA,0.216,0.346,118.414,124.165,7446.796,111.813,115.292,113.094,157.034,152.981
PE_PET,-9.392,-40.498,377.098,1972.629,-20.402,-20.250,-9.071,-8.750,25826.000,25788.200,25503.000,25488.500,23903.000,23912.100,23903.205,-8890.000,-8824.700,-8890.472,-4071.000,-3920.400,-4071.683,17,TTB,1270.775,1484.977,PE,NE,PETROLINA,0.216,0.346,118.414,124.165,7446.796,111.813,115.292,113.094,157.034,152.981
PE_PET,-9.390,-40.500,378.000,1980.197,-21.179,-21.083,-11.810,-11.417,25616.000,25567.000,25073.000,25061.500,23380.000,23383.000,23380.178,-9058.000,-9017.400,-9058.716,-5242.000,-5058.900,-5242.747,17,TTB,1270.462,1485.146,PE,NE,PETROLINA,0.216,0.346,118.414,124.165,7446.796,111.813,115.292,113.094,157.034,152.981
PE_PET,-9.390,-40.500,378.000,1980.197,-21.197,-21.083,-11.350,-11.417,25559.000,25567.000,25059.000,25061.500,23363.000,23383.000,23363.716,-9060.000,-9017.400,-9060.781,-5030.000,-5058.900,-5030.058,17,TTB,1270.462,1485.146,PE,NE,PETROLINA,0.216,0.346,118.414,124.165,7446.796,111.813,115.292,113.094,157.034,152.981
PE_PET,-9.390,-40.500,378.000,1988.135,-21.767,-21.617,-15.272,-14.450,25194.000,25367.800,24304.000,24565.500,22571.000,22838.000,22571.398,-9012.000,-9049.200,-9012.839,-6636.000,-6329.700,-6636.141,17,TTB,1270.462,1485.146,PE,NE,PETROLINA,0.216,0.346,118.414,124.165,7446.796,111.813,115.292,113.094,157.034,152.981
PE_PET,-9.390,-40.500,378.000,1988.213,-21.745,-21.617,-14.446,-14.483,25361.000,25366.000,24559.000,24560.600,22811.000,22832.800,22811.582,-9098.000,-9049.100,-9098.591,-6326.000,-6341.400,-6326.744,17,TTB,1270.462,1485.146,PE,NE,PETROLINA,0.216,0.346,118.414,124.165,7446.796,111.813,115.292,113.094,157.034,152.981
PE_PET,-9.365,-40.565,384.490,2001.354,-22.399,-22.267,-19.343,-19.350,25074.000,25093.400,23658.000,23675.900,21873.000,21910.400,21873.658,-9015.000,-8971.200,-9015.225,-8305.000,-8314.500,-8305.076,17,TTB,1263.474,1486.307,PE,NE,PETROLINA,0.216,0.346,118.414,124.165,7446.796,111.813,115.292,113.094,157.034,152.981
PE_PET,-9.283,-40.566,406.348,2006.664,-22.612,-22.400,-21.298,-21.183,25057.000,25056.400,23346.000,23362.100,-9101.000,21599.500,21551.114,NaN,-8902.400,-8976.159,NaN,-9057.300,-9101.171,17,TTB,1256.916,1495.190,PE,NE,PETROLINA,0.216,0.346,118.414,124.165,7446.796,111.813,115.292,113.094,157.034,152.981
PE_PET,-9.365,-40.565,384.490,2014.910,-22.720,-22.567,-24.578,-24.633,25079.000,25045.000,22807.000,22765.800,21037.000,21023.100,21037.012,-8809.000,-8735.600,-8808.602,-10431.000,-10439.000,-10431.150,17,TTB,1263.474,1486.307,PE,NE,PETROLINA,0.216,0.346,118.414,124.165,7446.796,111.813,115.292,113.094,157.034,152.981
PE_REC,-8.047,-34.867,4.884,1913.369,-17.499,-17.200,4.098,3.167,27859.000,27456.500,27787.000,27414.800,26501.000,26189.800,26501.815,-8355.000,-8103.200,-8355.482,1990.000,1513.700,1990.877,16,TTB,1692.155,1851.858,PE,NE,RECIFE,0.273,0.455,242.159,228.651,247.253,247.749,90.339,90.363,229.012,229.354
PE_REC,-8.062,-34.883,7.162,1919.500,-17.614,-18.133,2.000,1.867,27840.000,27390.000,27823.000,27375.500,26518.000,26016.200,26518.606,-8419.000,-8519.200,-8419.330,971.000,889.700,971.602,16,TTB,1691.305,1849.539,PE,NE,RECIFE,0.273,0.455,242.159,228.651,247.253,247.749,90.339,90.363,229.012,229.354
PE_REC,-8.062,-34.883,7.162,1923.359,-18.083,-18.583,1.149,0.967,27693.000,27339.000,27687.000,27335.200,26319.000,25910.000,26319.890,-8594.000,-8711.000,-8594.024,555.000,458.600,555.314,16,TTB,1691.305,1849.539,PE,NE,RECIFE,0.273,0.455,242.159,228.651,247.253,247.749,90.339,90.363,229.012,229.354
PE_REC,-8.060,-34.883,7.292,1923.359,-18.099,-18.583,1.149,0.967,27705.000,27339.600,27699.000,27335.700,26328.000,25910.500,26328.894,-8605.000,-8711.200,-8605.100,555.000,460.300,555.554,16,TTB,1691.207,1849.732,PE,NE,RECIFE,0.273,0.455,242.159,228.651,247.253,247.749,90.339,90.363,229.012,229.354
PE_REC,-8.182,-34.913,3.320,1929.708,-19.099,-19.233,0.349,-0.600,27436.000,27216.300,27435.000,27214.800,25925.000,25695.500,25925.294,-8976.000,-8966.000,-8976.931,167.000,-286.000,167.117,16,TTB,1694.263,1836.302,PE,NE,RECIFE,0.273,0.455,242.159,228.651,247.253,247.749,90.339,90.363,229.012,229.354
PE_REC,-8.063,-34.867,1.222,1931.958,-19.183,-19.467,-0.814,-0.900,27446.000,27218.300,27443.000,27214.900,25919.000,25658.700,25919.415,-9017.000,-9071.000,-9017.473,-389.000,-427.400,-389.912,16,TTB,1692.936,1850.310,PE,NE,RECIFE,0.273,0.455,242.159,228.651,247.253,247.749,90.339,90.363,229.012,229.354
PE_REC,-8.082,-34.883,0.530,1931.958,-19.215,-19.467,-0.666,-0.917,27371.000,27214.200,27369.000,27210.700,25844.000,25655.900,25844.422,-9007.000,-9066.300,-9007.567,-318.000,-435.200,-318.150,16,TTB,1692.285,1847.603,PE,NE,RECIFE,0.273,0.455,242.159,228.651,247.253,247.749,90.339,90.363,229.012,229.354
PE_REC,-8.113,-34.900,7.000,1931.979,-19.166,-19.450,-0.583,-0.950,27443.000,27206.700,27441.000,27202.900,25920.000,25649.500,25920.530,-9009.000,-9060.900,-9009.240,-279.000,-454.300,-279.235,16,TTB,1692.130,1843.681,PE,NE,RECIFE,0.273,0.455,242.159,228.651,247.253,247.749,90.339,90.363,229.012,229.354
PE_REC,-8.113,-34.900,7.000,1943.598,-20.016,-20.300,-3.131,-3.300,27140.000,27085.900,27099.000,27040.800,25462.000,25362.000,25462.599,-9275.000,-9379.300,-9275.681,-1482.000,-1562.300,-1482.361,16,TTB,1692.130,1843.681,PE,NE,RECIFE,0.273,0.455,242.159,228.651,247.253,247.749,90.339,90.363,229.012,229.354
PE_REC,-8.080,-34.895,1.120,1954.828,-20.864,-20.950,-7.131,-6.800,26830.000,26674.700,26622.000,26487.200,24876.000,24736.600,24876.791,-9481.000,-9469.500,-9481.617,-3330.000,-3157.300,-3330.632,16,TTB,1691.001,1847.146,PE,NE,RECIFE,0.273,0.455,242.159,228.651,247.253,247.749,90.339,90.363,229.012,229.354
PE_REC,-8.080,-34.895,1.120,1957.489,-21.083,-21.100,-8.083,-7.583,26676.000,26575.200,26410.000,26342.400,24643.000,24575.000,24643.042,-9500.000,-9486.400,-9500.559,-3750.000,-3510.100,-3750.845,16,TTB,1691.001,1847.146,PE,NE,RECIFE,0.273,0.455,242.159,228.651,247.253,247.749,90.339,90.363,229.012,229.354
PE_REC,-8.080,-34.895,1.120,1963.279,-21.447,-21.417,-9.916,-9.583,26530.000,26413.600,26133.000,26045.300,24324.000,24247.600,24324.080,-9555.000,-9508.600,-9555.528,-4568.000,-4395.100,-4568.577,16,TTB,1691.001,1847.146,PE,NE,RECIFE,0.273,0.455,242.159,228.651,247.253,247.749,90.339,90.363,229.012,229.354
PE_REC,-8.080,-34.895,1.120,1975.739,-22.131,-22.033,-14.387,-13.883,26234.000,26096.900,25411.000,25334.800,23539.000,23484.400,23539.112,-9573.000,-9504.500,-9573.081,-6518.000,-6260.700,-6518.365,16,TTB,1691.001,1847.146,PE,NE,RECIFE,0.273,0.455,242.159,228.651,247.253,247.749,90.339,90.363,229.012,229.354
PE_REC,-8.080,-34.900,1.000,1983.197,-22.479,-22.417,-17.357,-16.883,26088.000,25971.400,24900.000,24852.000,23008.000,22973.600,23008.156,-9520.000,-9478.200,-9520.412,-7782.000,-7542.800,-7782.691,16,TTB,1690.507,1846.875,PE,NE,RECIFE,0.273,0.455,242.159,228.651,247.253,247.749,90.339,90.363,229.012,229.354
PE_REC,-8.080,-34.900,1.000,1988.180,-22.524,-22.483,-19.242,-18.767,26057.000,25902.600,24601.000,24525.000,22724.000,22660.300,22724.717,-9424.000,-9380.000,-9424.040,-8587.000,-8334.900,-8587.314,16,TTB,1690.507,1846.875,PE,NE,RECIFE,0.273,0.455,242.159,228.651,247.253,247.749,90.339,90.363,229.012,229.354
PE_REC,-8.080,-34.895,1.120,2001.326,-22.496,-22.517,-24.027,-23.800,25916.000,25750.500,23670.000,23560.500,21869.000,21765.000,21869.299,-9056.000,-9021.100,-9056.772,-10552.000,-10392.100,-10552.142,16,TTB,1691.001,1847.146,PE,NE,RECIFE,0.273,0.455,242.159,228.651,247.253,247.749,90.339,90.363,229.012,229.354
PI_FLO,-6.773,-43.022,129.605,1930.279,-14.798,-15.017,9.097,8.900,28388.000,28249.300,28030.000,27909.500,27101.000,26955.600,27101.217,-7159.000,-7234.000,-7159.438,4488.000,4368.700,4488.324,12,TTB,868.344,1738.947,PI,NE,FLORIANO,0.126,0.178,71.700,73.719,82.331,82.304,47.641,47.983,79.506,79.578
PI_FLO,-6.777,-43.035,124.360,1952.057,-17.065,-17.117,4.499,4.583,27617.000,27565.600,27531.000,27477.200,26319.000,26260.400,26319.742,-8079.000,-8086.500,-8079.414,2166.000,2205.900,2166.324,12,TTB,867.650,1738.449,PI,NE,FLORIANO,0.126,0.178,71.700,73.719,82.331,82.304,47.641,47.983,79.506,79.578
PI_FLO,-6.777,-43.037,124.600,1952.057,-17.083,-17.117,4.499,4.600,27598.000,27565.800,27512.000,27477.300,26299.000,26260.600,26299.096,-8082.000,-8086.000,-8082.118,2164.000,2206.800,2164.834,12,TTB,867.495,1738.441,PI,NE,FLORIANO,0.126,0.178,71.700,73.719,82.331,82.304,47.641,47.983,79.506,79.578
PI_FLO,-6.777,-43.035,124.360,1954.779,-17.364,-17.450,3.733,3.883,27518.000,27421.900,27459.000,27358.900,26208.000,26098.900,26208.226,-8195.000,-8207.200,-8195.079,1791.000,1857.000,1791.616,12,TTB,867.650,1738.449,PI,NE,FLORIANO,0.126,0.178,71.700,73.719,82.331,82.304,47.641,47.983,79.506,79.578
PI_FLO,-6.777,-43.037,124.600,1963.848,-18.416,-18.333,1.166,1.183,26965.000,26927.900,26959.000,26922.100,25578.000,25556.000,25578.766,-8516.000,-8467.000,-8516.857,548.000,558.700,548.714,12,TTB,867.495,1738.441,PI,NE,FLORIANO,0.126,0.178,71.700,73.719,82.331,82.304,47.641,47.983,79.506,79.578
PI_FLO,-6.777,-43.037,124.600,1970.937,-19.201,-19.017,-0.809,-1.000,26638.000,26550.900,26635.000,26546.900,25153.000,25098.900,25153.637,-8759.000,-8647.800,-8759.916,-376.000,-461.600,-376.108,12,TTB,867.495,1738.441,PI,NE,FLORIANO,0.126,0.178,71.700,73.719,82.331,82.304,47.641,47.983,79.506,79.578
PI_FLO,-6.780,-43.040,128.200,1983.098,-20.468,-20.317,-5.197,-5.200,25962.000,26044.400,25855.000,25937.000,24222.000,24322.600,24222.969,-9041.000,-9007.800,-9041.181,-2351.000,-2363.700,-2351.649,12,TTB,867.500,1738.095,PI,NE,FLORIANO,0.126,0.178,71.700,73.719,82.331,82.304,47.641,47.983,79.506,79.578
PI_FLO,-6.850,-43.080,200.400,1983.098,-20.479,-20.317,-5.559,-5.283,25926.000,26026.800,25804.000,25916.300,24173.000,24305.000,24173.265,-9027.000,-8995.600,-9027.916,-2511.000,-2396.700,-2511.470,12,TTB,869.980,1730.160,PI,NE,FLORIANO,0.126,0.178,71.700,73.719,82.331,82.304,47.641,47.983,79.506,79.578
PI_FLO,-6.780,-43.040,128.200,1987.150,-20.670,-20.617,-6.735,-6.717,25891.000,25900.800,25712.000,25722.900,24057.000,24075.200,24057.202,-9076.000,-9058.200,-9076.067,-3036.000,-3030.000,-3036.429,12,TTB,867.500,1738.095,PI,NE,FLORIANO,0.126,0.178,71.700,73.719,82.331,82.304,47.641,47.983,79.506,79.578
PI_FLO,-6.850,-43.080,200.400,1987.150,-20.777,-20.617,-7.072,-6.800,25872.000,25883.400,25675.000,25701.600,24005.000,24056.800,24005.468,-9107.000,-9046.700,-9107.797,-3185.000,-3061.900,-3185.271,12,TTB,869.980,1730.160,PI,NE,FLORIANO,0.126,0.178,71.700,73.719,82.331,82.304,47.641,47.983,79.506,79.578
PI_FLO,-6.845,-43.078,193.308,1993.655,-21.145,-21.033,-9.468,-9.217,25613.000,25662.700,25264.000,25331.100,23563.000,23643.900,23563.072,-9113.000,-9090.200,-9113.501,-4213.000,-4111.800,-4213.255,12,TTB,869.734,1730.724,PI,NE,FLORIANO,0.126,0.178,71.700,73.719,82.331,82.304,47.641,47.983,79.506,79.578
PI_FLO,-6.846,-43.077,193.330,2003.912,-21.603,-21.567,-13.342,-13.117,25391.000,25421.500,24705.000,24757.800,22970.000,23023.600,22970.299,-9095.000,-9102.900,-9095.976,-5859.000,-5771.000,-5859.305,12,TTB,869.891,1730.616,PI,NE,FLORIANO,0.126,0.178,71.700,73.719,82.331,82.304,47.641,47.983,79.506,79.578
PR_CUR,-25.400,-49.200,910.000,1943.369,-9.347,-9.250,-20.433,-20.350,25026.000,24854.100,23451.000,23302.600,23140.000,22999.400,23140.023,-3808.000,-3746.800,-3808.818,-8736.000,-8644.000,-8736.873,12,VSS,2691.370,655.333,PR,S,CURITIBA,0.747,0.635,175.553,131.757,9036.790,165.080,213.737,239.630,255.235,283.809
PR_CUR,-25.392,-49.232,922.378,1951.229,-10.383,-10.133,-21.766,-21.633,24658.000,24516.900,22900.000,22789.300,22525.000,22434.300,22525.045,-4127.000,-4007.000,-4127.211,-9143.000,-9040.200,-9143.601,12,VSS,2690.577,657.699,PR,S,CURITIBA,0.747,0.635,175.553,131.757,9036.790,165.080,213.737,239.630,255.235,283.809
PR_CUR,-25.415,-49.228,911.448,1951.229,-10.515,-10.117,-21.399,-21.667,24450.000,24516.600,22764.000,22783.700,22382.000,22428.900,22382.190,-4154.000,-4005.100,-4154.355,-8920.000,-9053.600,-8920.840,12,VSS,2693.121,658.602,PR,S,CURITIBA,0.747,0.635,175.553,131.757,9036.790,165.080,213.737,239.630,255.235,283.809
PR_CUR,-25.392,-49.232,922.378,1953.567,-10.616,-10.467,-22.149,-22.000,24640.000,24453.200,22821.000,22671.700,22431.000,22294.700,22431.111,-4204.000,-4117.200,-4204.352,-9289.000,-9162.600,-9289.687,12,VSS,2690.577,657.699,PR,S,CURITIBA,0.747,0.635,175.553,131.757,9036.790,165.080,213.737,239.630,255.235,283.809
PR_CUR,-25.392,-49.232,922.378,1961.166,-11.932,-11.683,-23.416,-23.183,24351.000,24090.800,22345.000,22146.000,21862.000,21687.700,21862.736,-4619.000,-4482.000,-4619.955,-9677.000,-9482.600,-9677.189,12,VSS,2690.577,657.699,PR,S,CURITIBA,0.747,0.635,175.553,131.757,9036.790,165.080,213.737,239.630,255.235,283.809
PR_CUR,-25.415,-49.228,911.448,1965.057,-12.696,-12.350,-23.697,-24.100,23943.000,23999.400,21924.000,21907.400,21388.000,21400.300,21388.164,-4818.000,-4686.000,-4818.462,-9622.000,-9799.900,-9622.688,12,VSS,2693.121,658.602,PR,S,CURITIBA,0.747,0.635,175.553,131.757,9036.790,165.080,213.737,239.630,255.235,283.809
PR_CUR,-25.517,-49.167,895.256,1976.149,-14.597,-14.083,-27.294,-26.517,23604.000,23621.500,20976.000,21137.300,20298.000,20502.200,20298.997,-5286.000,-5142.600,-5286.358,-10823.000,-10544.500,-10823.768,12,VSS,2704.280,658.972,PR,S,CURITIBA,0.747,0.635,175.553,131.757,9036.790,165.080,213.737,239.630,255.235,283.809
PR_CUR,-25.517,-49.167,895.256,1982.187,-15.970,-15.067,-28.579,-28.017,23405.000,23470.000,20553.000,20721.100,19760.000,20009.300,19760.060,-5654.000,-5384.400,-5654.911,-11196.000,-11021.600,-11196.251,12,VSS,2704.280,658.972,PR,S,CURITIBA,0.747,0.635,175.553,131.757,9036.790,165.080,213.737,239.630,255.235,283.809
PR_CUR,-25.517,-49.167,895.256,1986.920,-16.635,-15.733,-30.190,-29.250,23349.000,23335.300,20182.000,20359.100,19337.000,19597.100,19337.342,-5777.000,-5518.000,-5777.577,-11741.000,-11403.700,-11741.490,12,VSS,2704.280,658.972,PR,S,CURITIBA,0.747,0.635,175.553,131.757,9036.790,165.080,213.737,239.630,255.235,283.809
PR_CUR,-25.517,-49.167,895.256,1991.842,-17.288,-16.317,-31.381,-30.500,23254.000,23208.200,19852.000,19995.400,18955.000,19190.700,18955.612,-5899.000,-5615.600,-5899.661,-12108.000,-11781.500,-12108.975,12,VSS,2704.280,658.972,PR,S,CURITIBA,0.747,0.635,175.553,131.757,9036.790,165.080,213.737,239.630,255.235,283.809
PR_CUR,-25.525,-49.182,898.580,2000.687,-18.642,-17.333,-33.784,-32.733,23265.000,22974.400,19336.000,19327.600,18321.000,18449.900,18321.967,-6180.000,-5758.300,-6180.979,-12936.000,-12420.300,-12936.818,12,VSS,2705.212,660.720,PR,S,CURITIBA,0.747,0.635,175.553,131.757,9036.790,165.080,213.737,239.630,255.235,283.809
PR_CUR,-25.525,-49.182,898.580,2007.754,-19.525,-18.217,-35.475,-34.567,23169.000,22824.200,18868.000,18795.800,-13446.000,17853.200,17783.115,NaN,-5877.400,-6306.065,NaN,-12948.500,-13446.075,12,VSS,2705.212,660.720,PR,S,CURITIBA,0.747,0.635,175.553,131.757,9036.790,165.080,213.737,239.630,255.235,283.809
